epoch,global_step,running_loss
0,0,0.039831290245056154
0,100,2.638011677265167
0,200,2.2936545395851136
0,300,2.277238094806671
1,352,0.021033496856689454
1,452,2.06143407702446
1,552,1.9698682057857513
1,652,1.886838903427124
2,704,0.018775659799575805
2,804,1.783771997690201
2,904,1.6810289967060088
2,1004,1.641761817932129
3,1056,0.015501819849014283
3,1156,1.577417893409729
3,1256,1.54428746342659
3,1356,1.509603967666626
4,1408,0.01678655982017517
4,1508,1.4498726308345795
4,1608,1.4215889465808869
4,1708,1.3943891942501068
5,1760,0.012819056510925292
5,1860,1.3310892355442048
5,1960,1.27627707362175
5,2060,1.2273029160499573
6,2112,0.010830155611038207
6,2212,1.1665755885839462
6,2312,1.1354127186536789
6,2412,1.0916768395900727
7,2464,0.007904717326164245
7,2564,1.035577278137207
7,2664,0.992578057050705
7,2764,0.9586075431108475
8,2816,0.009654228687286376
8,2916,0.9184459829330445
8,3016,0.8885205578804016
8,3116,0.8548792076110839
9,3168,0.008734106421470642
9,3268,0.8400698661804199
9,3368,0.8001544910669327
9,3468,0.7687136766314506
10,3520,0.006191710233688355
10,3620,0.7464206492900849
10,3720,0.7257752150297165
10,3820,0.7332182770967484
11,3872,0.007615774273872376
11,3972,0.6768962028622627
11,4072,0.6984312552213668
11,4172,0.6672055864334107
12,4224,0.00632672905921936
12,4324,0.6275369989871978
12,4424,0.642716427743435
12,4524,0.6320439606904984
13,4576,0.00656602144241333
13,4676,0.6015177229046822
13,4776,0.5960256478190422
13,4876,0.5947659960389138
14,4928,0.00584563136100769
14,5028,0.5652816677093506
14,5128,0.5572112309932709
14,5228,0.5640734741091729
15,5280,0.0051518607139587405
15,5380,0.5391730743646622
15,5480,0.5304968339204789
15,5580,0.540517755150795
16,5632,0.0050592714548110965
16,5732,0.5090240946412087
16,5832,0.5083764553070068
16,5932,0.5200077810883522
17,5984,0.004492879807949066
17,6084,0.49006867319345476
17,6184,0.490275397002697
17,6284,0.4884663754701614
18,6336,0.0039101213216781614
18,6436,0.4773975497484207
18,6536,0.46818946331739425
18,6636,0.4760240009427071
19,6688,0.004089381098747253
19,6788,0.4560232439637184
19,6888,0.45814757168292997
19,6988,0.4561541050672531
20,7040,0.005310217142105103
20,7140,0.4314556246995926
20,7240,0.43439132571220396
20,7340,0.44082409411668777
21,7392,0.003381955623626709
21,7492,0.4255482117831707
21,7592,0.44016399115324023
21,7692,0.42448790818452836
22,7744,0.004063819944858551
22,7844,0.40945659190416334
22,7944,0.4242018249630928
22,8044,0.4271127846837044
23,8096,0.0039148744940757756
23,8196,0.3958757682144642
23,8296,0.4033990025520325
23,8396,0.4120218828320503
24,8448,0.003936623930931091
24,8548,0.3894650702178478
24,8648,0.39655842423439025
24,8748,0.41708509653806686
25,8800,0.00504323959350586
25,8900,0.3732823856174946
25,9000,0.38073158845305444
25,9100,0.3902158254384995
26,9152,0.0037818658351898194
26,9252,0.36249336242675784
26,9352,0.38503334417939183
26,9452,0.38401965275406835
27,9504,0.0035047516226768493
27,9604,0.36648123115301134
27,9704,0.36458778247237206
27,9804,0.367615012973547
28,9856,0.002832668423652649
28,9956,0.39259546786546706
28,10056,0.36765312612056733
28,10156,0.4333637064695358
29,10208,0.0028925806283950804
29,10308,0.366176271289587
29,10408,0.36956383600831033
29,10508,0.36194003880023956
30,10560,0.004748018383979797
30,10660,0.37550259843468664
30,10760,0.43043155789375304
30,10860,0.40442101925611496
31,10912,0.0036833614110946657
31,11012,0.3536883755028248
31,11112,0.3603421804308891
31,11212,0.3545252050459385
32,11264,0.004411601126194
32,11364,0.33041238933801653
32,11464,0.35561174735426904
32,11564,0.337440642118454
33,11616,0.0038700297474861143
33,11716,0.3102505685389042
33,11816,0.3359850440919399
33,11916,0.33775110185146334
34,11968,0.0021978476643562317
34,12068,0.3245045734941959
34,12168,0.31282231166958807
34,12268,0.329930127710104
35,12320,0.0020491626858711244
35,12420,0.3131491111218929
35,12520,0.3258442969620228
35,12620,0.3331599976122379
36,12672,0.002867807745933533
36,12772,0.29106632485985756
36,12872,0.31977769032120706
36,12972,0.3203660075366497
37,13024,0.002373780012130737
37,13124,0.29314808152616023
37,13224,0.30980671718716624
37,13324,0.30821573540568353
38,13376,0.00288029283285141
38,13476,0.3149680516123772
38,13576,0.30431054040789607
38,13676,0.30649480074644087
39,13728,0.004229198396205902
39,13828,0.28782797396183013
39,13928,0.3005991989374161
39,14028,0.30085659012198446
40,14080,0.0021650540828704835
40,14180,0.2760388474166393
40,14280,0.2859434871375561
40,14380,0.30359685540199277
41,14432,0.002198983132839203
41,14532,0.27678235396742823
41,14632,0.2909702263772488
41,14732,0.2889400810003281
42,14784,0.0029267659783363343
42,14884,0.2745905202627182
42,14984,0.2759883472323418
42,15084,0.28120385721325875
43,15136,0.003211660385131836
43,15236,0.2674518415331841
43,15336,0.2824931159615517
43,15436,0.2781683951616287
44,15488,0.0027272713184356688
44,15588,0.2596668754518032
44,15688,0.2937121766805649
44,15788,0.28158736929297445
45,15840,0.00233390748500824
45,15940,0.254882522970438
45,16040,0.2778523415327072
45,16140,0.27447081431746484
46,16192,0.0026608026027679444
46,16292,0.250261867493391
46,16392,0.26722372174263
46,16492,0.2691175873577595
47,16544,0.002345311790704727
47,16644,0.2485405471920967
47,16744,0.25594464600086214
47,16844,0.262205031812191
48,16896,0.002468875348567963
48,16996,0.2591663195937872
48,17096,0.2605271345376968
48,17196,0.26900246009230616
49,17248,0.002892305552959442
49,17348,0.23994211003184318
49,17448,0.2651263999938965
49,17548,0.2678375832736492
50,17600,0.0018112149834632874
50,17700,0.23647356167435646
50,17800,0.25278273202478885
50,17900,0.2730571293830872
51,17952,0.0019258129596710204
51,18052,0.2370603547990322
51,18152,0.25093396201729773
51,18252,0.2457985704392195
52,18304,0.0019572505354881285
52,18404,0.2407905213534832
52,18504,0.2610563009977341
52,18604,0.2609846642613411
53,18656,0.0023174038529396057
53,18756,0.23039951451122762
53,18856,0.2425873863697052
53,18956,0.25336272925138476
54,19008,0.0015584310889244079
54,19108,0.22267854660749437
54,19208,0.23567065611481666
54,19308,0.25699407622218134
55,19360,0.0032647904753685
55,19460,0.21946616619825363
55,19560,0.2269377166032791
55,19660,0.23278726689517498
56,19712,0.004570465385913849
56,19812,0.22835830405354499
56,19912,0.23624138712882994
56,20012,0.23348839238286018
57,20064,0.0034547725319862364
57,20164,0.22536979824304582
57,20264,0.24845478743314742
57,20364,0.24027121156454087
58,20416,0.001899157762527466
58,20516,0.21225104108452797
58,20616,0.22635109782218932
58,20716,0.24273757070302962
59,20768,0.0018990816175937654
59,20868,0.22195269733667375
59,20968,0.22047062329947947
59,21068,0.2513955695927143
60,21120,0.0025626036524772646
60,21220,0.2070239882171154
60,21320,0.22185406066477298
60,21420,0.22548205576837063
61,21472,0.001605740785598755
61,21572,0.20673372894525527
61,21672,0.2141986822336912
61,21772,0.23683950692415237
62,21824,0.0018655166029930114
62,21924,0.20826306842267514
62,22024,0.24040835559368134
62,22124,0.2357939577847719
63,22176,0.0019400258362293242
63,22276,0.20351803362369536
63,22376,0.2170626313239336
63,22476,0.22006138555705548
