epoch,global_step,loss
0,0,2.4487385749816895
0,100,1.7792999744415283
0,200,1.2746431827545166
0,300,1.2197151184082031
1,352,1.0764894485473633
1,452,0.9605593681335449
1,552,1.052902102470398
1,652,1.1824172735214233
2,704,0.9158226847648621
2,804,0.8685492873191833
2,904,0.8970776200294495
2,1004,0.7560761570930481
3,1056,0.8825675249099731
3,1156,0.6757831573486328
3,1256,0.7064641118049622
3,1356,0.7433439493179321
4,1408,0.7410833835601807
4,1508,0.7261608242988586
4,1608,0.7534376978874207
4,1708,0.7608116865158081
5,1760,0.5490528345108032
5,1860,0.5691555738449097
5,1960,0.6196187138557434
5,2060,0.678291916847229
6,2112,0.48090729117393494
6,2212,0.4247935712337494
6,2312,0.4822492003440857
6,2412,0.47985005378723145
7,2464,0.5133281350135803
7,2564,0.480107843875885
7,2664,0.45754438638687134
7,2764,0.45243391394615173
8,2816,0.6419535875320435
8,2916,0.45841464400291443
8,3016,0.549979567527771
8,3116,0.531087338924408
9,3168,0.4656611382961273
9,3268,0.3487003445625305
9,3368,0.5124965906143188
9,3468,0.4846440553665161
10,3520,0.4567180871963501
10,3620,0.3473585247993469
10,3720,0.48622453212738037
10,3820,0.4520528018474579
11,3872,0.35533830523490906
11,3972,0.48376670479774475
11,4072,0.46951958537101746
11,4172,0.34529492259025574
12,4224,0.46439439058303833
12,4324,0.37888216972351074
12,4424,0.5919263958930969
12,4524,0.37449994683265686
13,4576,0.4199468493461609
13,4676,0.5587080717086792
13,4776,0.45703718066215515
13,4876,0.37860578298568726
14,4928,0.3454760015010834
14,5028,0.3694458305835724
14,5128,0.5279247760772705
14,5228,0.41049137711524963
15,5280,0.4701160788536072
15,5380,0.3739350736141205
15,5480,0.3383136987686157
15,5580,0.5426586866378784
16,5632,0.36055654287338257
16,5732,0.3236177861690521
16,5832,0.34315845370292664
16,5932,0.3394370675086975
17,5984,0.33289825916290283
17,6084,0.45941510796546936
17,6184,0.37785691022872925
17,6284,0.33600053191185
18,6336,0.3529040515422821
18,6436,0.3741548955440521
18,6536,0.3698684275150299
18,6636,0.280825674533844
19,6688,0.34735190868377686
19,6788,0.40810930728912354
19,6888,0.5471749305725098
19,6988,0.273253858089447
20,7040,0.3946762979030609
20,7140,0.2060384601354599
20,7240,0.45715630054473877
20,7340,0.3157418370246887
21,7392,0.22883588075637817
21,7492,0.3159417510032654
21,7592,0.39066001772880554
21,7692,0.24831384420394897
22,7744,0.3816128671169281
22,7844,0.4339642822742462
22,7944,0.1722852885723114
22,8044,0.2489389032125473
23,8096,0.2862666845321655
23,8196,0.22465693950653076
23,8296,0.28699588775634766
23,8396,0.34208643436431885
24,8448,0.34325432777404785
24,8548,0.43729114532470703
24,8648,0.3560011684894562
24,8748,0.25786927342414856
25,8800,0.38277149200439453
25,8900,0.5580491423606873
25,9000,0.30090707540512085
25,9100,0.37678372859954834
26,9152,0.3056953549385071
26,9252,0.26315775513648987
26,9352,0.27596133947372437
26,9452,0.24796202778816223
27,9504,0.3305467367172241
27,9604,0.370851993560791
27,9704,0.3252955675125122
27,9804,0.3447977900505066
28,9856,0.36881768703460693
28,9956,0.29048794507980347
28,10056,0.22650788724422455
28,10156,0.30128762125968933
29,10208,0.275870680809021
29,10308,0.23414918780326843
29,10408,0.28614288568496704
29,10508,0.3958864212036133
30,10560,0.3608334958553314
30,10660,0.2462538629770279
30,10760,0.24350334703922272
30,10860,0.449241042137146
31,10912,0.21614539623260498
31,11012,0.3863380253314972
31,11112,0.1694612056016922
31,11212,0.33880892395973206
32,11264,0.19904351234436035
32,11364,0.2824106514453888
32,11464,0.30275189876556396
32,11564,0.28076493740081787
33,11616,0.25426194071769714
33,11716,0.30091965198516846
33,11816,0.263054221868515
33,11916,0.31226077675819397
34,11968,0.3382346034049988
34,12068,0.35832276940345764
34,12168,0.2685103416442871
34,12268,0.2642427086830139
35,12320,0.1794150173664093
35,12420,0.26220887899398804
35,12520,0.3360564410686493
35,12620,0.24831831455230713
36,12672,0.298198401927948
36,12772,0.24926169216632843
36,12872,0.3148529827594757
36,12972,0.3596348762512207
37,13024,0.27969443798065186
37,13124,0.3064466118812561
37,13224,0.4551604092121124
37,13324,0.39041945338249207
38,13376,0.350755512714386
38,13476,0.29219087958335876
38,13576,0.2661063075065613
38,13676,0.36043789982795715
39,13728,0.23818229138851166
39,13828,0.3099914789199829
39,13928,0.2914494574069977
39,14028,0.2744586765766144
40,14080,0.21043835580348969
40,14180,0.13666929304599762
40,14280,0.24702158570289612
40,14380,0.3528793752193451
41,14432,0.2567797899246216
41,14532,0.20960529148578644
41,14632,0.2520666718482971
41,14732,0.3169652819633484
42,14784,0.29941561818122864
42,14884,0.31967872381210327
42,14984,0.21929918229579926
42,15084,0.2846560478210449
43,15136,0.12691080570220947
43,15236,0.4620010256767273
43,15336,0.3064897656440735
43,15436,0.2615215480327606
44,15488,0.28308868408203125
44,15588,0.1795741617679596
44,15688,0.19725248217582703
44,15788,0.3121054470539093
45,15840,0.402946412563324
45,15940,0.31830400228500366
45,16040,0.4356204867362976
45,16140,0.3976423144340515
46,16192,0.344113826751709
46,16292,0.3874872326850891
46,16392,0.26356253027915955
46,16492,0.1887209415435791
47,16544,0.3368426561355591
47,16644,0.2784131169319153
47,16744,0.36372607946395874
47,16844,0.34732940793037415
48,16896,0.15673509240150452
48,16996,0.28704673051834106
48,17096,0.32810813188552856
48,17196,0.3165998160839081
49,17248,0.4123860001564026
49,17348,0.2560410797595978
49,17448,0.27063775062561035
49,17548,0.3662644624710083
50,17600,0.21254557371139526
50,17700,0.24008724093437195
50,17800,0.183708056807518
50,17900,0.27427881956100464
51,17952,0.29199475049972534
51,18052,0.25773370265960693
51,18152,0.5223174095153809
51,18252,0.2573552429676056
52,18304,0.14173558354377747
52,18404,0.18893587589263916
52,18504,0.259438157081604
52,18604,0.27287599444389343
53,18656,0.23427113890647888
53,18756,0.3560289144515991
53,18856,0.22107769548892975
53,18956,0.32076019048690796
54,19008,0.24033164978027344
54,19108,0.23121900856494904
54,19208,0.18917295336723328
54,19308,0.26485514640808105
55,19360,0.15050745010375977
55,19460,0.15000812709331512
55,19560,0.31012648344039917
55,19660,0.34370067715644836
56,19712,0.18533599376678467
56,19812,0.23288029432296753
56,19912,0.3339226245880127
56,20012,0.2944592833518982
57,20064,0.17910334467887878
57,20164,0.2542559802532196
57,20264,0.23602351546287537
57,20364,0.3069910705089569
58,20416,0.1309298574924469
58,20516,0.2857796251773834
58,20616,0.2815144956111908
58,20716,0.21959000825881958
59,20768,0.19827131927013397
59,20868,0.23558655381202698
59,20968,0.22852231562137604
59,21068,0.26581329107284546
60,21120,0.17100587487220764
60,21220,0.2901144325733185
60,21320,0.3012757897377014
60,21420,0.33320069313049316
61,21472,0.23939290642738342
61,21572,0.22694233059883118
61,21672,0.25879743695259094
61,21772,0.21126702427864075
62,21824,0.19212818145751953
62,21924,0.20726075768470764
62,22024,0.24526101350784302
62,22124,0.24942705035209656
63,22176,0.33505234122276306
63,22276,0.2990974187850952
63,22376,0.2791604697704315
63,22476,0.23045912384986877
64,22528,0.3067171573638916
64,22628,0.1965065896511078
64,22728,0.2688409984111786
64,22828,0.2056329846382141
65,22880,0.23850445449352264
65,22980,0.22868970036506653
65,23080,0.264775812625885
65,23180,0.3539517819881439
66,23232,0.25423309206962585
66,23332,0.18821820616722107
66,23432,0.30827367305755615
66,23532,0.13240474462509155
67,23584,0.2601378560066223
67,23684,0.20452812314033508
67,23784,0.2510862648487091
67,23884,0.32125124335289
68,23936,0.22120031714439392
68,24036,0.18290364742279053
68,24136,0.3801138401031494
68,24236,0.2937718331813812
69,24288,0.16408006846904755
69,24388,0.25535768270492554
69,24488,0.1375788152217865
69,24588,0.3066144287586212
70,24640,0.186716228723526
70,24740,0.17198270559310913
70,24840,0.19189372658729553
70,24940,0.3646719455718994
71,24992,0.17322784662246704
71,25092,0.17759189009666443
71,25192,0.20772428810596466
71,25292,0.22170621156692505
72,25344,0.3187958598136902
72,25444,0.12146349251270294
72,25544,0.1931164413690567
72,25644,0.28911441564559937
73,25696,0.1527785211801529
73,25796,0.15973836183547974
73,25896,0.19407927989959717
73,25996,0.20121407508850098
74,26048,0.22273990511894226
74,26148,0.2647304832935333
74,26248,0.2800344228744507
74,26348,0.23700015246868134
75,26400,0.16948258876800537
75,26500,0.3559519350528717
75,26600,0.16241571307182312
75,26700,0.24133709073066711
76,26752,0.258292019367218
76,26852,0.1968240886926651
76,26952,0.3084591329097748
76,27052,0.31841880083084106
77,27104,0.16162697970867157
77,27204,0.2292574942111969
77,27304,0.2127133458852768
77,27404,0.18739867210388184
78,27456,0.19193580746650696
78,27556,0.29374396800994873
78,27656,0.1877211481332779
78,27756,0.3530985713005066
79,27808,0.25496381521224976
79,27908,0.13212797045707703
79,28008,0.10495012998580933
79,28108,0.18056423962116241
80,28160,0.21191629767417908
80,28260,0.25329214334487915
80,28360,0.1381729543209076
80,28460,0.30620115995407104
81,28512,0.18510930240154266
81,28612,0.19327211380004883
81,28712,0.1997024565935135
81,28812,0.28352785110473633
82,28864,0.1759440153837204
82,28964,0.1810551881790161
82,29064,0.3251936137676239
82,29164,0.26737651228904724
83,29216,0.12171325087547302
83,29316,0.1553632616996765
83,29416,0.2406751960515976
83,29516,0.3671029806137085
84,29568,0.15625621378421783
84,29668,0.232061505317688
84,29768,0.17157281935214996
84,29868,0.30175983905792236
85,29920,0.21331456303596497
85,30020,0.38935399055480957
85,30120,0.31861332058906555
85,30220,0.2597789168357849
86,30272,0.09953127801418304
86,30372,0.24292424321174622
86,30472,0.3260524868965149
86,30572,0.2584715485572815
87,30624,0.1348808854818344
87,30724,0.14675262570381165
87,30824,0.3449849486351013
87,30924,0.22075140476226807
88,30976,0.18823949992656708
88,31076,0.13686184585094452
88,31176,0.2964668869972229
88,31276,0.2971023917198181
89,31328,0.18947291374206543
89,31428,0.21745452284812927
89,31528,0.23815830051898956
89,31628,0.23375694453716278
90,31680,0.20616517961025238
90,31780,0.1979575902223587
90,31880,0.2831171751022339
90,31980,0.23918479681015015
91,32032,0.24937865138053894
91,32132,0.18752437829971313
91,32232,0.1912098228931427
91,32332,0.23385590314865112
92,32384,0.22883808612823486
92,32484,0.19237667322158813
92,32584,0.21601706743240356
92,32684,0.1611107438802719
93,32736,0.2801283001899719
93,32836,0.3274418115615845
93,32936,0.18933668732643127
93,33036,0.1969429850578308
94,33088,0.1735132336616516
94,33188,0.17993444204330444
94,33288,0.2008138746023178
94,33388,0.16840967535972595
95,33440,0.1070844829082489
95,33540,0.30471938848495483
95,33640,0.20976334810256958
95,33740,0.25675469636917114
96,33792,0.20549708604812622
96,33892,0.1934407651424408
96,33992,0.19024282693862915
96,34092,0.2783019244670868
97,34144,0.2615104615688324
97,34244,0.16214948892593384
97,34344,0.2168392837047577
97,34444,0.2856224477291107
98,34496,0.24172602593898773
98,34596,0.20512953400611877
98,34696,0.12472114711999893
98,34796,0.24245354533195496
99,34848,0.22385413944721222
99,34948,0.18558551371097565
99,35048,0.21096205711364746
99,35148,0.21575528383255005
100,35200,0.21335673332214355
100,35300,0.27841103076934814
100,35400,0.18677867949008942
100,35500,0.22092679142951965
101,35552,0.1502027064561844
101,35652,0.17630302906036377
101,35752,0.39959725737571716
101,35852,0.24086789786815643
102,35904,0.27692940831184387
102,36004,0.22307169437408447
102,36104,0.23812605440616608
102,36204,0.25454986095428467
103,36256,0.11681285500526428
103,36356,0.22544078528881073
103,36456,0.273374080657959
103,36556,0.2916526198387146
104,36608,0.21832461655139923
104,36708,0.2048524022102356
104,36808,0.24134664237499237
104,36908,0.2770414650440216
105,36960,0.40184086561203003
105,37060,0.18756508827209473
105,37160,0.2191556841135025
105,37260,0.2914590835571289
106,37312,0.13495147228240967
106,37412,0.14349150657653809
106,37512,0.17199379205703735
106,37612,0.20356953144073486
107,37664,0.16274303197860718
107,37764,0.32426223158836365
107,37864,0.22603024542331696
107,37964,0.21924950182437897
108,38016,0.24575075507164001
108,38116,0.13629792630672455
108,38216,0.2927870452404022
108,38316,0.1763518750667572
109,38368,0.1447441279888153
109,38468,0.11487409472465515
109,38568,0.2259913831949234
109,38668,0.21644379198551178
110,38720,0.10941716283559799
110,38820,0.2228304147720337
110,38920,0.1929529458284378
110,39020,0.2596823573112488
111,39072,0.18736010789871216
111,39172,0.23286652565002441
111,39272,0.196559876203537
111,39372,0.22258920967578888
112,39424,0.258527934551239
112,39524,0.2426140457391739
112,39624,0.26330336928367615
112,39724,0.2113158404827118
113,39776,0.10722377896308899
113,39876,0.21363447606563568
113,39976,0.11709699034690857
113,40076,0.308056503534317
114,40128,0.2742599844932556
114,40228,0.2198982536792755
114,40328,0.14541874825954437
114,40428,0.19097068905830383
115,40480,0.1776793748140335
115,40580,0.20492589473724365
115,40680,0.25282543897628784
115,40780,0.3250431716442108
116,40832,0.17179808020591736
116,40932,0.15795861184597015
116,41032,0.2636561691761017
116,41132,0.2308655083179474
117,41184,0.2121177315711975
117,41284,0.2521519362926483
117,41384,0.1681988537311554
117,41484,0.18781591951847076
118,41536,0.25020748376846313
118,41636,0.20259901881217957
118,41736,0.24614542722702026
118,41836,0.1062333732843399
119,41888,0.30771127343177795
119,41988,0.20447233319282532
119,42088,0.2073342353105545
119,42188,0.1841381937265396
120,42240,0.1863938271999359
120,42340,0.18159082531929016
120,42440,0.1736772656440735
120,42540,0.21907508373260498
121,42592,0.13278748095035553
121,42692,0.19231024384498596
121,42792,0.20423159003257751
121,42892,0.23616139590740204
122,42944,0.1349993646144867
122,43044,0.1240302175283432
122,43144,0.15565869212150574
122,43244,0.3301912844181061
123,43296,0.3661438822746277
123,43396,0.2328520268201828
123,43496,0.20552396774291992
123,43596,0.36625340580940247
124,43648,0.16184094548225403
124,43748,0.11688962578773499
124,43848,0.22662144899368286
124,43948,0.28901535272598267
125,44000,0.27188777923583984
125,44100,0.14244472980499268
125,44200,0.2906074821949005
125,44300,0.152259960770607
126,44352,0.16343337297439575
126,44452,0.13081328570842743
126,44552,0.19068847596645355
126,44652,0.27578505873680115
127,44704,0.1996653825044632
127,44804,0.23481518030166626
127,44904,0.22693926095962524
127,45004,0.2805202901363373
128,45056,0.23668622970581055
128,45156,0.1643454134464264
128,45256,0.1681869477033615
128,45356,0.19703920185565948
129,45408,0.1505633294582367
129,45508,0.252515971660614
129,45608,0.2090277373790741
129,45708,0.23823349177837372
130,45760,0.15340092778205872
130,45860,0.25950831174850464
130,45960,0.2299894243478775
130,46060,0.266520231962204
131,46112,0.24762344360351562
131,46212,0.15510688722133636
131,46312,0.21203331649303436
131,46412,0.1669946312904358
132,46464,0.19510962069034576
132,46564,0.13585332036018372
132,46664,0.20003774762153625
132,46764,0.26979923248291016
133,46816,0.18955577909946442
133,46916,0.21013174951076508
133,47016,0.1695120632648468
133,47116,0.14778152108192444
134,47168,0.22754929959774017
134,47268,0.1743912696838379
134,47368,0.19217908382415771
134,47468,0.23383411765098572
135,47520,0.1214255541563034
135,47620,0.2060588002204895
135,47720,0.19934046268463135
135,47820,0.1791829764842987
136,47872,0.18430829048156738
136,47972,0.15444350242614746
136,48072,0.26986974477767944
136,48172,0.2487422078847885
137,48224,0.1770976483821869
137,48324,0.21086335182189941
137,48424,0.27449512481689453
137,48524,0.24107590317726135
138,48576,0.21434079110622406
138,48676,0.12807928025722504
138,48776,0.1727035641670227
138,48876,0.19399394094944
139,48928,0.12228748947381973
139,49028,0.16750463843345642
139,49128,0.17858915030956268
139,49228,0.19529765844345093
140,49280,0.2829964756965637
140,49380,0.1660645604133606
140,49480,0.2723044455051422
140,49580,0.3228399455547333
141,49632,0.1596505045890808
141,49732,0.19118034839630127
141,49832,0.18937891721725464
141,49932,0.21998102962970734
142,49984,0.17425844073295593
142,50084,0.21950998902320862
142,50184,0.19152896106243134
142,50284,0.18070092797279358
143,50336,0.1747032254934311
143,50436,0.20357419550418854
143,50536,0.19543270766735077
143,50636,0.2819210886955261
144,50688,0.22034403681755066
144,50788,0.14694781601428986
144,50888,0.27172067761421204
144,50988,0.27644985914230347
145,51040,0.22727611660957336
145,51140,0.14693357050418854
145,51240,0.1886986941099167
145,51340,0.16880157589912415
146,51392,0.16516463458538055
146,51492,0.21010351181030273
146,51592,0.15924997627735138
146,51692,0.16495084762573242
147,51744,0.13410958647727966
147,51844,0.13425558805465698
147,51944,0.26659250259399414
147,52044,0.290101557970047
148,52096,0.2533635199069977
148,52196,0.16730782389640808
148,52296,0.22908326983451843
148,52396,0.10653851926326752
149,52448,0.21421653032302856
149,52548,0.19015571475028992
149,52648,0.17301270365715027
149,52748,0.16886010766029358
150,52800,0.1322004199028015
150,52900,0.21411094069480896
150,53000,0.12549062073230743
150,53100,0.24181407690048218
151,53152,0.18445557355880737
151,53252,0.33473747968673706
151,53352,0.1916591078042984
151,53452,0.23894935846328735
152,53504,0.1939411610364914
152,53604,0.14307381212711334
152,53704,0.3172924518585205
152,53804,0.15846744179725647
153,53856,0.21365931630134583
153,53956,0.19989408552646637
153,54056,0.2041982263326645
153,54156,0.24207690358161926
154,54208,0.15578025579452515
154,54308,0.18598590791225433
154,54408,0.28323259949684143
154,54508,0.1933404952287674
155,54560,0.10668103396892548
155,54660,0.15360626578330994
155,54760,0.17638877034187317
155,54860,0.195372074842453
156,54912,0.200686514377594
156,55012,0.1519283950328827
156,55112,0.2082974910736084
156,55212,0.193333238363266
157,55264,0.1299457997083664
157,55364,0.18185313045978546
157,55464,0.27003565430641174
157,55564,0.2057167887687683
158,55616,0.18504910171031952
158,55716,0.22445209324359894
158,55816,0.26494407653808594
158,55916,0.23282071948051453
159,55968,0.09976467490196228
159,56068,0.09115350991487503
159,56168,0.21680234372615814
159,56268,0.24897973239421844
160,56320,0.26047036051750183
160,56420,0.09499910473823547
160,56520,0.2397570013999939
160,56620,0.24254927039146423
161,56672,0.23523454368114471
161,56772,0.16612914204597473
161,56872,0.15972620248794556
161,56972,0.28436270356178284
162,57024,0.1222231313586235
162,57124,0.1983860731124878
162,57224,0.18952034413814545
162,57324,0.10276836901903152
163,57376,0.19262461364269257
163,57476,0.21159076690673828
163,57576,0.12582868337631226
163,57676,0.20923060178756714
164,57728,0.21383099257946014
164,57828,0.12443765997886658
164,57928,0.16743944585323334
164,58028,0.34290045499801636
165,58080,0.1896309107542038
165,58180,0.26537489891052246
165,58280,0.18182474374771118
165,58380,0.14139172434806824
166,58432,0.12957119941711426
166,58532,0.1864790916442871
166,58632,0.17177295684814453
166,58732,0.18522676825523376
167,58784,0.1620088517665863
167,58884,0.197018101811409
167,58984,0.1907898336648941
167,59084,0.13921231031417847
168,59136,0.1479513794183731
168,59236,0.1948254555463791
168,59336,0.2286911904811859
168,59436,0.11712575703859329
169,59488,0.19183343648910522
169,59588,0.2003355175256729
169,59688,0.18722398579120636
169,59788,0.2887924015522003
170,59840,0.10287648439407349
170,59940,0.2567703127861023
170,60040,0.22289776802062988
170,60140,0.2777709662914276
171,60192,0.1271902471780777
171,60292,0.08771061897277832
171,60392,0.16357050836086273
171,60492,0.18588288128376007
172,60544,0.25170180201530457
172,60644,0.09708405286073685
172,60744,0.14086706936359406
172,60844,0.18512949347496033
173,60896,0.12302251160144806
173,60996,0.1786235272884369
