epoch,global_step,loss
0,0,2.6535279750823975
0,100,2.2474677562713623
0,200,2.129000425338745
0,300,2.026841640472412
1,352,2.031517267227173
1,452,1.8765605688095093
1,552,1.9158244132995605
1,652,1.8569791316986084
2,704,1.918296456336975
2,804,1.7259740829467773
2,904,1.6905949115753174
2,1004,1.54344642162323
3,1056,1.6380937099456787
3,1156,1.453851342201233
3,1256,1.4325937032699585
3,1356,1.3897039890289307
4,1408,1.4360229969024658
4,1508,1.2951688766479492
4,1608,1.3120248317718506
4,1708,1.2347230911254883
5,1760,1.3831181526184082
5,1860,1.2490335702896118
5,1960,1.1987688541412354
5,2060,0.9860113263130188
6,2112,0.9587916731834412
6,2212,0.8790321350097656
6,2312,1.0500808954238892
6,2412,0.8136476874351501
7,2464,0.8726902008056641
7,2564,0.8286100029945374
7,2664,0.5768802762031555
7,2764,0.7832809090614319
8,2816,0.7450042963027954
8,2916,0.8334301114082336
8,3016,0.6747357249259949
8,3116,0.8715788125991821
9,3168,0.6113609075546265
9,3268,0.8514755964279175
9,3368,0.6576714515686035
9,3468,0.8074782490730286
10,3520,0.6190471053123474
10,3620,0.64995938539505
10,3720,0.7362920045852661
10,3820,0.6565784215927124
11,3872,0.6870293617248535
11,3972,0.5918906927108765
11,4072,0.5419397354125977
11,4172,0.5212833285331726
12,4224,0.6086406111717224
12,4324,0.5120163559913635
12,4424,0.70030277967453
12,4524,0.552211582660675
13,4576,0.5354087352752686
13,4676,0.36760249733924866
13,4776,0.7145947813987732
13,4876,0.5131806135177612
14,4928,0.520422637462616
14,5028,0.6661558151245117
14,5128,0.5731738805770874
14,5228,0.596180260181427
15,5280,0.36202508211135864
15,5380,0.4190577566623688
15,5480,0.5307187438011169
15,5580,0.3376041650772095
16,5632,0.4778969883918762
16,5732,0.48258155584335327
16,5832,0.5394537448883057
16,5932,0.5132063031196594
17,5984,0.4683724641799927
17,6084,0.36956867575645447
17,6184,0.41157039999961853
17,6284,0.5507249236106873
18,6336,0.5082759261131287
18,6436,0.4617234170436859
18,6536,0.5955626368522644
18,6636,0.5503451824188232
19,6688,0.3134509325027466
19,6788,0.30797070264816284
19,6888,0.4245568513870239
19,6988,0.4504566192626953
20,7040,0.4639604687690735
20,7140,0.3165598511695862
20,7240,0.311946839094162
20,7340,0.4205305874347687
21,7392,0.3061442971229553
21,7492,0.28664278984069824
21,7592,0.35085827112197876
21,7692,0.2749084532260895
22,7744,0.32179856300354004
22,7844,0.432496041059494
22,7944,0.332814484834671
22,8044,0.458365261554718
23,8096,0.2284618765115738
23,8196,0.32537123560905457
23,8296,0.32774636149406433
23,8396,0.32231149077415466
24,8448,0.5203561186790466
24,8548,0.35154250264167786
24,8648,0.37985503673553467
24,8748,0.3491162955760956
25,8800,0.45487308502197266
25,8900,0.30775439739227295
25,9000,0.24703781306743622
25,9100,0.21408535540103912
26,9152,0.27098163962364197
26,9252,0.25635194778442383
26,9352,0.32038721442222595
26,9452,0.3798389732837677
27,9504,0.2380659580230713
27,9604,0.26564374566078186
27,9704,0.2641718089580536
27,9804,0.3737638592720032
28,9856,0.3070729672908783
28,9956,0.2777981758117676
28,10056,0.2221282720565796
28,10156,0.4328175187110901
29,10208,0.26633068919181824
29,10308,0.32465988397598267
29,10408,0.25389808416366577
29,10508,0.38425150513648987
30,10560,0.2705076336860657
30,10660,0.34175318479537964
30,10760,0.27741846442222595
30,10860,0.31450027227401733
31,10912,0.23107165098190308
31,11012,0.22691766917705536
31,11112,0.30882421135902405
31,11212,0.3128294348716736
32,11264,0.35290127992630005
32,11364,0.3603036403656006
32,11464,0.37866491079330444
32,11564,0.3014295697212219
33,11616,0.24499428272247314
33,11716,0.33324605226516724
33,11816,0.3270531892776489
33,11916,0.32488617300987244
34,11968,0.25715768337249756
34,12068,0.22988669574260712
34,12168,0.24379394948482513
34,12268,0.2963399589061737
35,12320,0.27482929825782776
35,12420,0.22933834791183472
35,12520,0.2742941677570343
35,12620,0.2983511984348297
36,12672,0.21806469559669495
36,12772,0.2878156304359436
36,12872,0.31223738193511963
36,12972,0.34731942415237427
37,13024,0.22268278896808624
37,13124,0.2786630392074585
37,13224,0.30415308475494385
37,13324,0.38306722044944763
38,13376,0.3062579035758972
38,13476,0.3189917504787445
38,13576,0.29464781284332275
38,13676,0.25356820225715637
