epoch,global_step,loss
0,0,2.8356096744537354
0,100,2.180562973022461
0,200,1.8199228048324585
0,300,1.5933040380477905
1,352,1.6988980770111084
1,452,1.537253975868225
1,552,1.4713201522827148
1,652,1.0853121280670166
2,704,1.318984866142273
2,804,1.0730103254318237
2,904,1.060294508934021
2,1004,1.014998197555542
3,1056,0.94957035779953
3,1156,0.9926710724830627
3,1256,1.008020043373108
3,1356,0.8990302085876465
4,1408,0.8815534114837646
4,1508,0.6426288485527039
4,1608,0.7502537965774536
4,1708,0.8436154723167419
5,1760,0.5941648483276367
5,1860,0.6541727781295776
5,1960,0.5670117735862732
5,2060,0.7495654225349426
6,2112,0.6169503331184387
6,2212,0.5412774085998535
6,2312,0.7860797643661499
6,2412,0.5824499726295471
7,2464,0.5475831627845764
7,2564,0.565689742565155
7,2664,0.6142442226409912
7,2764,0.5859124660491943
8,2816,0.5603892207145691
8,2916,0.4715788662433624
8,3016,0.5951268076896667
8,3116,0.576606273651123
9,3168,0.48385319113731384
9,3268,0.4621116816997528
9,3368,0.5408782362937927
9,3468,0.5492252111434937
10,3520,0.4634237289428711
10,3620,0.3805358111858368
10,3720,0.441348135471344
10,3820,0.5288270115852356
11,3872,0.5896692872047424
11,3972,0.46167635917663574
11,4072,0.5524431467056274
11,4172,0.4934837222099304
12,4224,0.3515496253967285
12,4324,0.5171358585357666
12,4424,0.36862239241600037
12,4524,0.32999321818351746
13,4576,0.3295518755912781
13,4676,0.5700880289077759
13,4776,0.30923694372177124
13,4876,0.4875037372112274
14,4928,0.24944323301315308
14,5028,0.42517054080963135
14,5128,0.3545733690261841
14,5228,0.3252146542072296
15,5280,0.35686296224594116
15,5380,0.34580788016319275
15,5480,0.4661109745502472
15,5580,0.408477783203125
16,5632,0.5198419690132141
16,5732,0.4054313898086548
16,5832,0.5538529753684998
16,5932,0.44756221771240234
17,5984,0.4122343063354492
17,6084,0.39544662833213806
17,6184,0.30063170194625854
17,6284,0.37426334619522095
18,6336,0.3075694739818573
18,6436,0.4442329704761505
18,6536,0.3922790288925171
18,6636,0.3539804220199585
19,6688,0.27829188108444214
19,6788,0.3210095167160034
19,6888,0.39975863695144653
19,6988,0.4804254174232483
20,7040,0.33668604493141174
20,7140,0.2821686565876007
20,7240,0.31179627776145935
20,7340,0.3474971055984497
21,7392,0.33750826120376587
21,7492,0.1931609809398651
21,7592,0.29149457812309265
21,7692,0.2748883366584778
22,7744,0.2191973328590393
22,7844,0.34952211380004883
22,7944,0.31921908259391785
22,8044,0.38991427421569824
23,8096,0.4229300618171692
23,8196,0.21686014533042908
23,8296,0.42512914538383484
23,8396,0.3285479247570038
24,8448,0.34720754623413086
24,8548,0.2506362199783325
24,8648,0.280692994594574
24,8748,0.29727405309677124
25,8800,0.22465544939041138
25,8900,0.2759794592857361
25,9000,0.26812905073165894
25,9100,0.2687208354473114
26,9152,0.2823808789253235
26,9252,0.2870275378227234
26,9352,0.14943820238113403
26,9452,0.24345985054969788
27,9504,0.20412403345108032
27,9604,0.17108330130577087
27,9704,0.3460221588611603
27,9804,0.2103022187948227
28,9856,0.25136518478393555
28,9956,0.43336182832717896
28,10056,0.2474321871995926
28,10156,0.3497457802295685
29,10208,0.2755572199821472
29,10308,0.1927637755870819
29,10408,0.39944887161254883
29,10508,0.22638332843780518
30,10560,0.22655536234378815
30,10660,0.2796832323074341
30,10760,0.18302415311336517
30,10860,0.2643122673034668
31,10912,0.1420401930809021
31,11012,0.18247419595718384
31,11112,0.1705220341682434
31,11212,0.28472572565078735
32,11264,0.3025786280632019
32,11364,0.1684647500514984
32,11464,0.3006921410560608
32,11564,0.24179665744304657
33,11616,0.1427537500858307
33,11716,0.1669803261756897
33,11816,0.29971152544021606
33,11916,0.1699123978614807
34,11968,0.1895170658826828
34,12068,0.17026197910308838
34,12168,0.19487889111042023
34,12268,0.36856603622436523
35,12320,0.2024388611316681
35,12420,0.2079126238822937
35,12520,0.2582114636898041
35,12620,0.17108531296253204
36,12672,0.1616421490907669
36,12772,0.19820892810821533
36,12872,0.19648592174053192
36,12972,0.24896439909934998
37,13024,0.15827767550945282
37,13124,0.27306118607521057
37,13224,0.18615013360977173
37,13324,0.22017402946949005
38,13376,0.14811846613883972
38,13476,0.145505890250206
38,13576,0.23473720252513885
38,13676,0.23225289583206177
39,13728,0.26218584179878235
39,13828,0.2196744978427887
39,13928,0.21017767488956451
39,14028,0.20836272835731506
40,14080,0.13223299384117126
40,14180,0.3158873915672302
40,14280,0.14834870398044586
40,14380,0.2777687609195709
41,14432,0.2250821590423584
41,14532,0.3293353021144867
41,14632,0.2634589374065399
41,14732,0.2934996783733368
42,14784,0.21105419099330902
42,14884,0.14275512099266052
42,14984,0.17687204480171204
42,15084,0.24905166029930115
43,15136,0.1819784939289093
43,15236,0.1937488168478012
43,15336,0.17778508365154266
43,15436,0.15854483842849731
44,15488,0.19442006945610046
44,15588,0.2972487211227417
44,15688,0.1452760398387909
44,15788,0.1911071091890335
45,15840,0.1552141308784485
45,15940,0.14686128497123718
45,16040,0.19023768603801727
45,16140,0.15323880314826965
46,16192,0.13529551029205322
46,16292,0.281924843788147
46,16392,0.18543821573257446
46,16492,0.1323167085647583
47,16544,0.2589362859725952
47,16644,0.20618140697479248
47,16744,0.14859387278556824
47,16844,0.1516156941652298
48,16896,0.23526974022388458
48,16996,0.22075393795967102
48,17096,0.2066248506307602
48,17196,0.19659100472927094
49,17248,0.13854491710662842
49,17348,0.169362410902977
49,17448,0.16962173581123352
49,17548,0.20665967464447021
50,17600,0.26087668538093567
50,17700,0.16924789547920227
50,17800,0.3123610317707062
50,17900,0.1111816018819809
51,17952,0.16937340795993805
51,18052,0.28836214542388916
51,18152,0.1803751289844513
51,18252,0.1394331455230713
52,18304,0.15255150198936462
52,18404,0.1377025693655014
52,18504,0.26954910159111023
52,18604,0.14668498933315277
53,18656,0.13748371601104736
53,18756,0.17355361580848694
53,18856,0.15461425483226776
53,18956,0.12132802605628967
54,19008,0.11737000197172165
54,19108,0.13013304769992828
