epoch,global_step,running_loss
0,0,0.032063145637512204
0,100,2.458197135925293
0,200,2.0110890686511995
0,300,1.8597741723060608
1,352,0.01769201397895813
1,452,1.7230562448501587
1,552,1.6338359320163727
1,652,1.5383496797084808
2,704,0.014233670234680175
2,804,1.4047206211090089
2,904,1.3340021288394928
2,1004,1.269021633863449
3,1056,0.012086818218231201
3,1156,1.1341858518123626
3,1256,1.0730639922618865
3,1356,1.0328282034397125
4,1408,0.009131261706352234
4,1508,0.9310205453634262
4,1608,0.8787563192844391
4,1708,0.8465933340787888
5,1760,0.00701997697353363
5,1860,0.781366947889328
5,1960,0.7544062530994415
5,2060,0.7420654386281967
6,2112,0.007228845357894897
6,2212,0.6795068016648292
6,2312,0.6662281319499016
6,2412,0.6581492036581039
7,2464,0.006497048139572144
7,2564,0.6062420839071274
7,2664,0.5904052370786667
7,2764,0.6046867948770523
8,2816,0.006458503603935242
8,2916,0.5663278049230576
8,3016,0.5706568819284439
8,3116,0.5414717420935631
9,3168,0.004002538621425629
9,3268,0.5156042793393135
9,3368,0.5207753774523735
9,3468,0.5257380843162537
10,3520,0.006820704340934753
10,3620,0.48089334696531294
10,3720,0.5038008770346641
10,3820,0.47505298733711243
11,3872,0.005871273279190063
11,3972,0.45537576913833616
11,4072,0.4588477340340614
11,4172,0.45633858144283296
12,4224,0.0051988112926483155
12,4324,0.41632314428687095
12,4424,0.44271793723106384
12,4524,0.4355028522014618
13,4576,0.004276847243309021
13,4676,0.41425983756780627
13,4776,0.4107595871388912
13,4876,0.4178373998403549
14,4928,0.0038602745532989504
14,5028,0.3773341765999794
14,5128,0.4054971382021904
14,5228,0.39537625312805175
15,5280,0.003945574164390564
15,5380,0.3753242290019989
15,5480,0.3818127346038818
15,5580,0.3910045251250267
16,5632,0.003823875188827515
16,5732,0.3635494789481163
16,5832,0.3784794783592224
16,5932,0.3760080702602863
17,5984,0.0034836331009864808
17,6084,0.34737346962094307
17,6184,0.3479468169808388
17,6284,0.3654763992130756
18,6336,0.0040366530418396
18,6436,0.32790774405002593
18,6536,0.34639263719320296
18,6636,0.3524014233052731
19,6688,0.002911843657493591
19,6788,0.32553697749972343
19,6888,0.32640135899186135
19,6988,0.344041273444891
20,7040,0.0026902371644973756
20,7140,0.3063716186583042
20,7240,0.3286382457613945
20,7340,0.3237687301635742
21,7392,0.0027532017230987547
21,7492,0.2914023539423943
21,7592,0.3154305948317051
21,7692,0.31975744783878324
22,7744,0.002482995092868805
22,7844,0.3034136401116848
22,7944,0.3063916240632534
22,8044,0.3038561119139194
23,8096,0.002166103422641754
23,8196,0.2833616465330124
23,8296,0.2926324431598186
23,8396,0.31185399696230887
24,8448,0.0041472786664962765
24,8548,0.27288189589977263
