epoch,global_step,running_loss
0,0,0.023652315139770508
0,100,1.824237140417099
0,200,1.487650489807129
0,300,1.279550518989563
1,352,0.013244496583938599
1,452,1.0815444934368132
1,552,1.001915740966797
1,652,0.9480780237913131
2,704,0.010451059341430664
2,804,0.8518446773290634
2,904,0.8104604834318161
2,1004,0.7822145563364029
3,1056,0.006867948174476624
3,1156,0.7246782249212265
3,1256,0.6919535979628563
3,1356,0.6873143076896667
4,1408,0.006072923541069031
4,1508,0.6430976024270058
4,1608,0.6252395859360695
4,1708,0.6057823705673218
5,1760,0.005696418285369873
5,1860,0.5772573563456536
5,1960,0.5768803033232689
5,2060,0.5624387589097023
6,2112,0.0048555475473403935
6,2212,0.5358827015757561
6,2312,0.5457124906778336
6,2412,0.5205536338686944
7,2464,0.00389156311750412
7,2564,0.5170278680324555
7,2664,0.5090940931439399
7,2764,0.4931240874528885
8,2816,0.0041385993361473085
8,2916,0.4664656114578247
8,3016,0.48008058458566666
8,3116,0.48963196873664855
9,3168,0.003827376067638397
9,3268,0.4518148131668568
9,3368,0.45701379895210265
9,3468,0.46750758200883863
10,3520,0.0056113386154174804
10,3620,0.42439307749271393
10,3720,0.43925763070583346
10,3820,0.4330818423628807
11,3872,0.003398140072822571
11,3972,0.40554708123207095
11,4072,0.42787345945835115
11,4172,0.4367680177092552
12,4224,0.003522332012653351
12,4324,0.39288613200187683
12,4424,0.42784108728170395
12,4524,0.3960207250714302
13,4576,0.004882325530052185
13,4676,0.3869807341694832
13,4776,0.3954264625906944
13,4876,0.4045983736217022
14,4928,0.004014040827751159
14,5028,0.37013939321041106
14,5128,0.38587577775120735
14,5228,0.38682029515504834
15,5280,0.0034769779443740846
15,5380,0.37603085473179815
15,5480,0.3674788096547127
15,5580,0.36951853320002553
16,5632,0.0034809255599975585
16,5732,0.3407916358113289
16,5832,0.37271152406930924
16,5932,0.3682271727919579
17,5984,0.003560212254524231
17,6084,0.34661638528108596
17,6184,0.35979851499199866
17,6284,0.3729880940914154
18,6336,0.0020269061625003814
18,6436,0.3402464458346367
18,6536,0.3457445907592773
18,6636,0.3648937074840069
19,6688,0.005103461742401123
19,6788,0.3349732768535614
19,6888,0.33830459251999856
19,6988,0.33591327905654905
20,7040,0.0025111094117164614
20,7140,0.3229095561802387
20,7240,0.34497408181428907
20,7340,0.33003899455070496
21,7392,0.0037393230199813843
21,7492,0.3093882817029953
21,7592,0.32892458245158196
21,7692,0.3416616289317608
22,7744,0.002846039831638336
22,7844,0.3134155252575874
22,7944,0.3279014466702938
22,8044,0.3194786924123764
23,8096,0.0021452707052230834
23,8196,0.31220540970563887
23,8296,0.31179052621126174
23,8396,0.32138399735093115
24,8448,0.002035529315471649
24,8548,0.3001352222263813
24,8648,0.30920752868056295
24,8748,0.31710258066654207
25,8800,0.0030442991852760314
25,8900,0.29808453723788264
25,9000,0.3047094251215458
25,9100,0.3086946129798889
26,9152,0.002091744989156723
26,9252,0.2802298215031624
26,9352,0.3087658002972603
26,9452,0.3058470770716667
27,9504,0.003449639081954956
27,9604,0.2942354394495487
27,9704,0.2986355982720852
27,9804,0.2959069477021694
28,9856,0.002509834468364716
28,9956,0.2816140766441822
28,10056,0.2790819752216339
28,10156,0.29873977780342104
29,10208,0.0022358123958110807
29,10308,0.28762218475341794
29,10408,0.29502668052911757
29,10508,0.2885268145799637
30,10560,0.0025894492864608765
30,10660,0.2735719443112612
30,10760,0.29563292652368545
30,10860,0.29039635822176935
31,10912,0.0026516759395599364
31,11012,0.28264069095253946
31,11112,0.2735893486440182
31,11212,0.2878727604448795
32,11264,0.002265576124191284
32,11364,0.2697050346434116
32,11464,0.279478315860033
32,11564,0.28278065726161006
33,11616,0.0036907714605331422
33,11716,0.2637312436103821
33,11816,0.28237312972545625
33,11916,0.26519919738173486
34,11968,0.0023726250231266024
34,12068,0.2663326552510262
34,12168,0.2753938725590706
34,12268,0.27005342707037927
35,12320,0.002121075540781021
35,12420,0.24836630515754224
35,12520,0.2698936092108488
35,12620,0.27265444859862326
36,12672,0.002604145705699921
36,12772,0.25489271819591525
36,12872,0.2630569493770599
36,12972,0.25882613241672514
37,13024,0.0021800257265567778
37,13124,0.24639904603362084
37,13224,0.2674079418182373
37,13324,0.27179041907191276
38,13376,0.002201075553894043
38,13476,0.2408832760155201
38,13576,0.2543241705000401
38,13676,0.27287134289741516
39,13728,0.0026735442876815794
39,13828,0.2515550157427788
39,13928,0.2588614033162594
39,14028,0.2743741253018379
40,14080,0.002281281054019928
40,14180,0.2437884195148945
40,14280,0.2561808793246746
40,14380,0.2690382894128561
41,14432,0.0023300278186798094
41,14532,0.24553222641348837
41,14632,0.27054195150732996
41,14732,0.2524100199341774
42,14784,0.0027059859037399294
42,14884,0.23872499644756318
42,14984,0.25550944231450556
42,15084,0.258399266153574
43,15136,0.0030226561427116392
43,15236,0.23884505487978458
43,15336,0.253616731017828
43,15436,0.25971521630883215
44,15488,0.0020672900974750517
44,15588,0.23613523662090302
44,15688,0.2525771164894104
44,15788,0.25612824216485025
45,15840,0.0020448194444179536
45,15940,0.23048287376761437
45,16040,0.2374396087229252
45,16140,0.2657251566648483
46,16192,0.0016157664358615875
46,16292,0.22620150342583656
46,16392,0.24145457454025746
46,16492,0.25502340704202653
47,16544,0.0018851287662982942
47,16644,0.22876381315290928
47,16744,0.23934201925992965
47,16844,0.259530384093523
48,16896,0.0025270047783851625
48,16996,0.21689108960330486
48,17096,0.23943688347935677
48,17196,0.25023427337408066
49,17248,0.0029032731056213377
49,17348,0.22824966542422773
49,17448,0.22754730544984342
49,17548,0.24592803433537483
50,17600,0.0021750280261039734
50,17700,0.21999150983989238
50,17800,0.23935794480144978
50,17900,0.2428879327327013
51,17952,0.0029284495115280153
51,18052,0.22260359302163124
51,18152,0.2281137779355049
51,18252,0.23709522113204
52,18304,0.001964656561613083
52,18404,0.2280682310461998
52,18504,0.23557251192629336
52,18604,0.24178609788417815
53,18656,0.0010965630412101746
53,18756,0.2072284749150276
53,18856,0.24141953445971012
53,18956,0.23773111447691916
54,19008,0.001539214849472046
54,19108,0.22149835780262947
54,19208,0.2319051542133093
54,19308,0.2479643177986145
55,19360,0.0013066054880619049
55,19460,0.2095948877185583
55,19560,0.2133914589881897
55,19660,0.23536768361926078
56,19712,0.0020463255047798155
56,19812,0.2188597311079502
56,19912,0.21999634750187397
