epoch,global_step,loss
0,0,4.670711040496826
0,100,1.562071442604065
0,200,1.4200189113616943
0,300,1.1779344081878662
1,352,1.1638469696044922
1,452,1.2807490825653076
1,552,1.141598105430603
1,652,1.1279401779174805
2,704,0.8014624714851379
2,804,0.7658435106277466
2,904,0.798345685005188
2,1004,0.69251948595047
3,1056,0.8283600211143494
3,1156,0.7772868275642395
3,1256,0.7705551385879517
3,1356,0.8231452703475952
4,1408,0.78602534532547
4,1508,0.7397186756134033
4,1608,0.6969643831253052
4,1708,0.5469934940338135
5,1760,0.6801161766052246
5,1860,0.5765278339385986
5,1960,0.6187148690223694
5,2060,0.83497554063797
6,2112,0.5212206244468689
6,2212,0.42758798599243164
6,2312,0.6187344789505005
6,2412,0.8253323435783386
7,2464,0.4806515574455261
7,2564,0.5523719787597656
7,2664,0.49329668283462524
7,2764,0.5706313252449036
8,2816,0.5077862739562988
8,2916,0.45122629404067993
8,3016,0.48996594548225403
8,3116,0.6502324342727661
9,3168,0.5532811880111694
9,3268,0.5294626951217651
9,3368,0.548276960849762
9,3468,0.4963463842868805
10,3520,0.6122620105743408
10,3620,0.4289599061012268
10,3720,0.4666248559951782
10,3820,0.4391759932041168
11,3872,0.4833821952342987
11,3972,0.431206077337265
11,4072,0.350008100271225
11,4172,0.557612955570221
12,4224,0.44560539722442627
12,4324,0.5161311626434326
12,4424,0.4241708219051361
12,4524,0.3533773124217987
13,4576,0.4457302987575531
13,4676,0.3508623242378235
13,4776,0.4372461438179016
13,4876,0.4612993896007538
14,4928,0.32342392206192017
14,5028,0.39426377415657043
14,5128,0.4136936664581299
14,5228,0.43763887882232666
15,5280,0.3564470112323761
15,5380,0.4187968969345093
15,5480,0.4540048837661743
15,5580,0.4289887249469757
16,5632,0.26901277899742126
16,5732,0.41975122690200806
16,5832,0.39668402075767517
16,5932,0.2972646951675415
17,5984,0.47115451097488403
17,6084,0.30537185072898865
17,6184,0.3964160680770874
17,6284,0.4609174132347107
18,6336,0.40722528100013733
18,6436,0.2551432251930237
18,6536,0.3820320665836334
18,6636,0.3915281891822815
19,6688,0.37339603900909424
19,6788,0.3835183084011078
19,6888,0.3864433169364929
