epoch,global_step,running_loss
0,0,0.031119115352630615
0,100,2.5661801314353943
0,200,2.3006779074668886
0,300,2.2939881348609923
1,352,0.02297569751739502
1,452,2.2893340492248537
1,552,2.259527094364166
1,652,2.140675095319748
2,704,0.020171191692352295
2,804,1.9648707473278046
2,904,1.9347595703601836
2,1004,1.8757659769058228
3,1056,0.01864279270172119
3,1156,1.763355096578598
3,1256,1.6948535358905792
3,1356,1.6506492650508882
4,1408,0.015562094449996948
4,1508,1.596751071214676
4,1608,1.548473641872406
4,1708,1.5140775489807128
5,1760,0.014620393514633179
5,1860,1.424535845518112
5,1960,1.3564472484588623
5,2060,1.281402906179428
6,2112,0.011130927801132203
6,2212,1.1849398642778397
6,2312,1.1439020854234696
6,2412,1.0842024970054627
7,2464,0.010296844244003296
7,2564,0.9933907049894333
7,2664,0.9707066059112549
7,2764,0.94092041015625
8,2816,0.010092445611953736
8,2916,0.8691630423069
8,3016,0.8389454382658005
8,3116,0.8262280094623565
9,3168,0.007093535661697388
9,3268,0.7594539868831635
9,3368,0.7728853511810303
9,3468,0.729764792919159
10,3520,0.0076800757646560665
10,3620,0.6952172753214836
10,3720,0.6847018408775329
10,3820,0.6691901290416717
11,3872,0.006512104272842407
11,3972,0.656413912475109
11,4072,0.6301081031560898
11,4172,0.6101624065637589
12,4224,0.006180834174156189
12,4324,0.6049460339546203
12,4424,0.5864785987138749
12,4524,0.5734901303052902
13,4576,0.004736581444740295
13,4676,0.5670734405517578
13,4776,0.5618411102890968
13,4876,0.543591882288456
14,4928,0.005257850885391236
14,5028,0.5271457082033157
14,5128,0.5223271113634109
14,5228,0.5321471056342125
15,5280,0.004734000563621521
15,5380,0.4873261785507202
15,5480,0.4973863682150841
15,5580,0.4901423117518425
16,5632,0.0039647120237350465
16,5732,0.48183438181877136
16,5832,0.4772579857707024
16,5932,0.4807283142209053
17,5984,0.004241632223129272
17,6084,0.4434866064786911
17,6184,0.4479111248254776
17,6284,0.4615092423558235
18,6336,0.005545533299446106
18,6436,0.42307874947786334
18,6536,0.431400740146637
18,6636,0.4358657971024513
19,6688,0.0038144558668136595
19,6788,0.39839801862835883
19,6888,0.407988378405571
19,6988,0.41934626042842865
20,7040,0.005267055034637451
20,7140,0.39324634164571765
20,7240,0.39188033908605574
20,7340,0.3970161360502243
21,7392,0.003273928165435791
21,7492,0.37522418960928916
21,7592,0.3847742734849453
21,7692,0.38254639491438863
22,7744,0.0027279746532440185
22,7844,0.36801034197211263
22,7944,0.3683071419596672
22,8044,0.3744364705681801
23,8096,0.0028343158960342407
23,8196,0.349607021510601
23,8296,0.3470614697039127
23,8396,0.3621888092160225
24,8448,0.002959280014038086
24,8548,0.3358244417607784
24,8648,0.3452290154993534
24,8748,0.3516893669962883
25,8800,0.002822394669055939
25,8900,0.3255027893185616
25,9000,0.33370050981640814
25,9100,0.3394890873134136
26,9152,0.003652523159980774
26,9252,0.31222010985016824
26,9352,0.3274316735565662
26,9452,0.326534887701273
27,9504,0.0030049872398376465
27,9604,0.30781009182333946
27,9704,0.3047824102640152
27,9804,0.3147477154433727
28,9856,0.003576489984989166
28,9956,0.2991320396959782
28,10056,0.3112462179362774
28,10156,0.3094083760678768
29,10208,0.0028493693470954895
29,10308,0.27889092922210695
29,10408,0.2961921621859074
29,10508,0.31963941887021063
30,10560,0.0026220810413360596
30,10660,0.2859601999819279
30,10760,0.2870310099422932
30,10860,0.2905170042812824
31,10912,0.00267273873090744
31,11012,0.2634548184275627
31,11112,0.2814278341829777
31,11212,0.27950386971235275
32,11264,0.002922004461288452
32,11364,0.258734914213419
32,11464,0.287698395550251
32,11564,0.2803305296599865
33,11616,0.0033860966563224793
33,11716,0.2580887494981289
33,11816,0.28455420389771463
33,11916,0.2536342178285122
34,11968,0.003181421160697937
34,12068,0.2608105210959911
34,12168,0.2550120148062706
34,12268,0.2741728384792805
35,12320,0.002206038236618042
35,12420,0.2448497562110424
35,12520,0.2596523857861757
35,12620,0.26345730647444726
36,12672,0.0022226259112358092
36,12772,0.24290246412158012
36,12872,0.25662020564079285
36,12972,0.2698314908146858
37,13024,0.0024880978465080263
37,13124,0.24084978818893432
37,13224,0.2338466054201126
37,13324,0.25662473529577257
38,13376,0.0017014417052268983
38,13476,0.24000985115766527
38,13576,0.2405448603630066
38,13676,0.24021099515259267
39,13728,0.002122272849082947
39,13828,0.2261393529176712
39,13928,0.24539350345730782
39,14028,0.2531669916212559
40,14080,0.0020934753119945526
40,14180,0.2252378398925066
40,14280,0.2322772715985775
40,14380,0.25001635536551475
41,14432,0.0025221720337867738
41,14532,0.2163944997638464
41,14632,0.237171041816473
41,14732,0.24913605161011218
42,14784,0.0014135895669460297
42,14884,0.21660030342638492
42,14984,0.22426463983953
42,15084,0.23207645684480668
43,15136,0.0021742352843284606
43,15236,0.20289742618799209
43,15336,0.23453994318842888
43,15436,0.23432845249772072
44,15488,0.0021628543734550478
44,15588,0.20950209982693196
44,15688,0.23261380590498448
44,15788,0.21709882974624634
45,15840,0.0018133337795734406
45,15940,0.19107535660266875
45,16040,0.2220870879292488
45,16140,0.22306524619460105
46,16192,0.0015183132886886597
46,16292,0.19021436870098113
46,16392,0.21100399628281594
46,16492,0.2238050690293312
47,16544,0.001789809912443161
47,16644,0.19091310411691664
47,16744,0.21506697684526443
47,16844,0.22136144660413265
48,16896,0.0021361248195171357
48,16996,0.19389414202421903
48,17096,0.20506341263651848
48,17196,0.221860873401165
49,17248,0.0017657101154327393
49,17348,0.1889899978041649
49,17448,0.2187294568121433
49,17548,0.21857195027172566
50,17600,0.0010297049582004547
50,17700,0.18872247509658335
50,17800,0.1877451802790165
