epoch,global_step,loss
0,0,2.5203258991241455
0,100,2.3371684551239014
0,200,2.3049070835113525
0,300,2.271775484085083
1,352,2.078671932220459
1,452,2.070631265640259
1,552,1.731342077255249
1,652,1.8233919143676758
2,704,1.8112794160842896
2,804,1.8170169591903687
2,904,1.7509939670562744
2,1004,1.7533994913101196
3,1056,1.5839293003082275
3,1156,1.6362179517745972
3,1256,1.7024861574172974
3,1356,1.5966072082519531
4,1408,1.7592921257019043
4,1508,1.5234929323196411
4,1608,1.5546069145202637
4,1708,1.3412621021270752
5,1760,1.4596844911575317
5,1860,1.3274786472320557
5,1960,1.3237133026123047
5,2060,1.2583023309707642
6,2112,1.3431718349456787
6,2212,1.2152878046035767
6,2312,1.2608990669250488
6,2412,1.2229969501495361
7,2464,0.8975619077682495
7,2564,1.1942652463912964
7,2664,0.9294597506523132
7,2764,1.0090409517288208
8,2816,1.1513402462005615
8,2916,1.1763092279434204
8,3016,0.8789900541305542
8,3116,1.2648892402648926
9,3168,1.1688810586929321
9,3268,0.9714044332504272
9,3368,0.8161473274230957
9,3468,0.8753300309181213
10,3520,0.9994317293167114
10,3620,1.0016565322875977
10,3720,0.7582645416259766
10,3820,0.6511824727058411
11,3872,0.7777390480041504
11,3972,0.7793526649475098
11,4072,0.7826123833656311
11,4172,0.7661834359169006
12,4224,0.9015935659408569
12,4324,0.6634319424629211
12,4424,0.6266016364097595
12,4524,0.6637994050979614
13,4576,0.8935064077377319
13,4676,0.701427161693573
13,4776,0.6534319519996643
13,4876,0.8017113208770752
14,4928,0.7577224373817444
14,5028,0.7429288625717163
14,5128,0.7359774708747864
14,5228,0.7390080094337463
15,5280,0.6380398869514465
15,5380,0.6782581210136414
15,5480,0.4518888592720032
15,5580,0.5233429670333862
16,5632,0.5934173464775085
16,5732,0.6351562738418579
16,5832,0.5656173825263977
16,5932,0.47235187888145447
17,5984,0.6987529397010803
17,6084,0.5187649130821228
17,6184,0.5339955687522888
17,6284,0.5081125497817993
18,6336,0.6167502403259277
18,6436,0.38770028948783875
18,6536,0.5384583473205566
18,6636,0.7296620011329651
19,6688,0.6234885454177856
19,6788,0.6222957968711853
19,6888,0.7740130424499512
19,6988,0.5533961653709412
20,7040,0.48496049642562866
20,7140,0.6230447292327881
20,7240,0.5392439961433411
20,7340,0.49254104495048523
21,7392,0.5143519639968872
21,7492,0.5801418423652649
21,7592,0.38765281438827515
21,7692,0.5622937083244324
22,7744,0.4452556371688843
22,7844,0.4157792627811432
22,7944,0.552707314491272
22,8044,0.4106409549713135
23,8096,0.42749258875846863
23,8196,0.6823720932006836
23,8296,0.39462339878082275
23,8396,0.5502198338508606
24,8448,0.46460598707199097
24,8548,0.5080311894416809
24,8648,0.41833439469337463
24,8748,0.6270571947097778
25,8800,0.5476061701774597
25,8900,0.43716901540756226
25,9000,0.4297536313533783
25,9100,0.4021287262439728
26,9152,0.4800688624382019
26,9252,0.37624379992485046
26,9352,0.6446065902709961
26,9452,0.6562739610671997
27,9504,0.3708714544773102
27,9604,0.4099797308444977
27,9704,0.5454726815223694
27,9804,0.4205384850502014
28,9856,0.6168606281280518
28,9956,0.5369910001754761
28,10056,0.5325103998184204
28,10156,0.48768138885498047
29,10208,0.4244999289512634
29,10308,0.43753769993782043
29,10408,0.37375080585479736
29,10508,0.33098623156547546
30,10560,0.3605833351612091
30,10660,0.338215172290802
30,10760,0.4671455919742584
30,10860,0.42533984780311584
31,10912,0.44043034315109253
31,11012,0.3319338262081146
31,11112,0.4995955228805542
31,11212,0.32089561223983765
32,11264,0.340973436832428
32,11364,0.4361746907234192
32,11464,0.34435537457466125
32,11564,0.45749154686927795
33,11616,0.4939969778060913
33,11716,0.5354357361793518
33,11816,0.5578508377075195
33,11916,0.2764090597629547
34,11968,0.34968262910842896
34,12068,0.4743219017982483
34,12168,0.43216419219970703
34,12268,0.18967284262180328
35,12320,0.39032384753227234
35,12420,0.473614364862442
35,12520,0.38307350873947144
35,12620,0.44863829016685486
36,12672,0.34300854802131653
36,12772,0.5172538161277771
36,12872,0.3707268536090851
36,12972,0.33809900283813477
37,13024,0.35552939772605896
37,13124,0.4232444763183594
37,13224,0.3154420256614685
37,13324,0.39056360721588135
38,13376,0.4526262879371643
38,13476,0.5135789513587952
38,13576,0.3406202495098114
38,13676,0.4048473536968231
39,13728,0.3884018361568451
39,13828,0.3785455822944641
39,13928,0.4541836977005005
39,14028,0.3316343426704407
40,14080,0.41933462023735046
40,14180,0.34643903374671936
40,14280,0.3018842935562134
40,14380,0.6231363415718079
41,14432,0.44792577624320984
41,14532,0.4351821839809418
41,14632,0.6083621978759766
41,14732,0.37204235792160034
42,14784,0.2542445957660675
42,14884,0.16104260087013245
42,14984,0.3454926609992981
42,15084,0.34503570199012756
43,15136,0.34736695885658264
43,15236,0.3420324921607971
43,15336,0.46867474913597107
43,15436,0.25870946049690247
44,15488,0.45725250244140625
44,15588,0.3796365559101105
44,15688,0.27756765484809875
44,15788,0.4388277530670166
45,15840,0.31268948316574097
45,15940,0.2609516382217407
45,16040,0.29345065355300903
45,16140,0.46618521213531494
46,16192,0.2764934301376343
46,16292,0.17186732590198517
46,16392,0.3224266767501831
46,16492,0.2900382876396179
47,16544,0.47421133518218994
47,16644,0.282528817653656
47,16744,0.3588718771934509
47,16844,0.3931888937950134
48,16896,0.35654231905937195
48,16996,0.2427845299243927
48,17096,0.3020213544368744
48,17196,0.35572975873947144
49,17248,0.22827619314193726
49,17348,0.33614426851272583
49,17448,0.3013920187950134
49,17548,0.3588509261608124
50,17600,0.2794801592826843
50,17700,0.3433275818824768
50,17800,0.4674125015735626
50,17900,0.3830189108848572
51,17952,0.2972741425037384
51,18052,0.2943600118160248
51,18152,0.26046648621559143
51,18252,0.4386623501777649
52,18304,0.24966973066329956
52,18404,0.4616270065307617
52,18504,0.29757845401763916
52,18604,0.33097100257873535
53,18656,0.1861511766910553
53,18756,0.3458828628063202
53,18856,0.2744019627571106
53,18956,0.2739492654800415
54,19008,0.3298112750053406
54,19108,0.3600790202617645
54,19208,0.30705690383911133
54,19308,0.26521724462509155
55,19360,0.5212467908859253
55,19460,0.3522566258907318
55,19560,0.2365221381187439
55,19660,0.2583014965057373
56,19712,0.4672797620296478
56,19812,0.2566276490688324
56,19912,0.28753483295440674
56,20012,0.3166157007217407
57,20064,0.3855336904525757
57,20164,0.3715164363384247
57,20264,0.24405038356781006
57,20364,0.25816208124160767
58,20416,0.2058572918176651
58,20516,0.39689987897872925
58,20616,0.36355704069137573
58,20716,0.28503191471099854
59,20768,0.269637793302536
59,20868,0.4556131958961487
59,20968,0.16884306073188782
59,21068,0.30673250555992126
60,21120,0.28885146975517273
60,21220,0.30212968587875366
60,21320,0.23498806357383728
60,21420,0.31183499097824097
61,21472,0.2976827323436737
61,21572,0.30571848154067993
61,21672,0.3364635109901428
61,21772,0.42557647824287415
62,21824,0.3036539852619171
62,21924,0.23891858756542206
62,22024,0.3102632761001587
62,22124,0.358411580324173
63,22176,0.3254154920578003
63,22276,0.38728517293930054
63,22376,0.5064366459846497
63,22476,0.4726482927799225
64,22528,0.281987726688385
64,22628,0.3053051233291626
64,22728,0.19542354345321655
64,22828,0.3717540502548218
65,22880,0.40915873646736145
65,22980,0.24295495450496674
65,23080,0.27938753366470337
65,23180,0.2615962028503418
66,23232,0.1670560985803604
66,23332,0.4001704156398773
66,23432,0.3818197250366211
66,23532,0.24042300879955292
67,23584,0.18466933071613312
67,23684,0.26501208543777466
67,23784,0.26362887024879456
67,23884,0.41133642196655273
68,23936,0.28626707196235657
68,24036,0.36475083231925964
68,24136,0.2550976276397705
68,24236,0.27650362253189087
69,24288,0.35081031918525696
69,24388,0.32253462076187134
69,24488,0.2975223660469055
69,24588,0.2766019105911255
70,24640,0.3682541251182556
70,24740,0.3301387429237366
70,24840,0.29156115651130676
70,24940,0.384208083152771
71,24992,0.302377849817276
71,25092,0.14250250160694122
71,25192,0.30974262952804565
71,25292,0.3526748716831207
72,25344,0.22707214951515198
72,25444,0.40845194458961487
72,25544,0.21568548679351807
72,25644,0.29927533864974976
73,25696,0.3092424273490906
73,25796,0.33452916145324707
73,25896,0.2517363429069519
73,25996,0.2660207748413086
74,26048,0.22401981055736542
74,26148,0.2824709117412567
74,26248,0.2395775467157364
74,26348,0.3666706681251526
75,26400,0.24804742634296417
75,26500,0.27017349004745483
75,26600,0.24623003602027893
75,26700,0.2086448222398758
76,26752,0.3170872926712036
76,26852,0.239675372838974
76,26952,0.3189751207828522
76,27052,0.319070041179657
77,27104,0.25564664602279663
77,27204,0.28077971935272217
77,27304,0.20976035296916962
77,27404,0.4144643545150757
78,27456,0.20965370535850525
78,27556,0.30710840225219727
78,27656,0.1711166948080063
78,27756,0.3266741633415222
79,27808,0.26948076486587524
79,27908,0.3006965219974518
79,28008,0.25304222106933594
79,28108,0.22045910358428955
80,28160,0.38792407512664795
80,28260,0.23310498893260956
80,28360,0.2217022180557251
80,28460,0.3267260193824768
81,28512,0.31856951117515564
81,28612,0.3656255602836609
81,28712,0.19742803275585175
81,28812,0.23776791989803314
82,28864,0.26294776797294617
82,28964,0.2865907549858093
82,29064,0.28377869725227356
82,29164,0.4272000789642334
83,29216,0.18830181658267975
83,29316,0.27617377042770386
83,29416,0.2090117186307907
83,29516,0.26401153206825256
84,29568,0.3672248423099518
84,29668,0.27400773763656616
84,29768,0.279739111661911
84,29868,0.2944234013557434
85,29920,0.20260116457939148
85,30020,0.17255190014839172
85,30120,0.2282540202140808
85,30220,0.09684066474437714
86,30272,0.22912779450416565
86,30372,0.21703395247459412
86,30472,0.45076465606689453
86,30572,0.2425328940153122
87,30624,0.27888092398643494
87,30724,0.24737931787967682
87,30824,0.3009882867336273
87,30924,0.27313658595085144
88,30976,0.21092379093170166
88,31076,0.32713907957077026
88,31176,0.2204880565404892
88,31276,0.23120325803756714
89,31328,0.28544554114341736
89,31428,0.22518587112426758
89,31528,0.3726179897785187
89,31628,0.2622590959072113
90,31680,0.21367478370666504
90,31780,0.22774800658226013
90,31880,0.1870591789484024
90,31980,0.23026226460933685
91,32032,0.2718624174594879
91,32132,0.19135333597660065
91,32232,0.3176925778388977
91,32332,0.26398319005966187
92,32384,0.2629333734512329
92,32484,0.1598397195339203
92,32584,0.4344070851802826
92,32684,0.36749616265296936
93,32736,0.2035708874464035
93,32836,0.24254892766475677
93,32936,0.19404973089694977
93,33036,0.20697855949401855
94,33088,0.2760668396949768
94,33188,0.3240780234336853
94,33288,0.26508140563964844
94,33388,0.20075508952140808
95,33440,0.2074635624885559
95,33540,0.2075842022895813
95,33640,0.19479383528232574
95,33740,0.24205003678798676
96,33792,0.3317840099334717
96,33892,0.33743545413017273
96,33992,0.20012380182743073
96,34092,0.29015791416168213
97,34144,0.30665695667266846
97,34244,0.15460805594921112
97,34344,0.30038511753082275
97,34444,0.2697228789329529
98,34496,0.21898658573627472
98,34596,0.23078888654708862
98,34696,0.1719372719526291
98,34796,0.2940169870853424
99,34848,0.1673705130815506
99,34948,0.3515970706939697
99,35048,0.22487320005893707
99,35148,0.18495459854602814
100,35200,0.1667385995388031
100,35300,0.3630075752735138
100,35400,0.25860655307769775
100,35500,0.28780409693717957
101,35552,0.30383431911468506
101,35652,0.30860427021980286
101,35752,0.36569494009017944
101,35852,0.2265084981918335
102,35904,0.25978901982307434
102,36004,0.25101935863494873
102,36104,0.25775146484375
102,36204,0.2802727520465851
103,36256,0.22003212571144104
103,36356,0.24504388868808746
103,36456,0.36735785007476807
103,36556,0.3059195280075073
104,36608,0.1819407194852829
104,36708,0.2906767725944519
104,36808,0.258762001991272
104,36908,0.21297800540924072
105,36960,0.2249910533428192
105,37060,0.17473557591438293
105,37160,0.2951870858669281
105,37260,0.25175079703330994
106,37312,0.3499123454093933
106,37412,0.4243050217628479
106,37512,0.15683919191360474
106,37612,0.2161072939634323
107,37664,0.2166541963815689
107,37764,0.19094279408454895
107,37864,0.3571341037750244
107,37964,0.33921271562576294
108,38016,0.24416911602020264
108,38116,0.26284509897232056
108,38216,0.23696944117546082
108,38316,0.08096414804458618
109,38368,0.23851458728313446
109,38468,0.31649965047836304
109,38568,0.1629766821861267
109,38668,0.26104047894477844
110,38720,0.23673979938030243
110,38820,0.33922815322875977
110,38920,0.26150110363960266
110,39020,0.33855172991752625
111,39072,0.27639755606651306
111,39172,0.33859366178512573
111,39272,0.2557036280632019
111,39372,0.23824746906757355
112,39424,0.22263985872268677
112,39524,0.3356303870677948
112,39624,0.22090283036231995
112,39724,0.20252105593681335
113,39776,0.12649913132190704
113,39876,0.31416434049606323
113,39976,0.2596534192562103
113,40076,0.19976326823234558
